1Chr 1:1 man/mankind [שֵׁת] Enosh
1Chr 1:2 [קֵינָן] [מַהֲלַלְאֵל] [יָרֶד] | [KJV:] Kenan, Mahalaleel, Jered,
1Chr 24:28 [לְמַחְלִי] Eleazar and not [he] was to him [בָּנִים]
1Chr 24:29 [לְקִישׁ] [בְּנֵי] [קִישׁ] [יְרַחְמְאֵל] | [KJV:] Concerning Kish: the son of Kish was Jerahmeel.
1Chr 24:30 [וּבְנֵי] [מוּשִׁי] [מַחְלִי] [וְעֵדֶר] [וִירִימוֹת] [אֵלֶּה] [בְּנֵי] [הַלְוִיִּם] to/for house of [אֲבֹתֵיהֶם] | [KJV:] The sons also of Mushi; Mahli, and Eder, and Jerimoth. These were the sons of the Levites after the house of their fathers.
1Chr 24:31 [וַיִַּּילוּ] [גַם] they [גּוֹרָלוֹת] [לְעֻמַּת] [אֲחֵיהֶם] [בְּנֵי] Aaron [לְִנֵי] [דָוִיד] [הַמֶּלֶךְ] [וְצָדוֹק] [וַאֲחִימֶלֶךְ] [וְרָאשֵׁי] [הָאָבוֹת] [לַכֹּהֲנִים] [וְלַלְוִיִּם] [אָבוֹת] [הָרֹאשׁ] [לְעֻמַּת] his brother [הַקָּטָן] | [KJV:] These likewise cast lots over against their brethren the sons of Aaron in the presence of David the king, and Zadok, and Ahimelech, and the chief of the fathers of the priests and Levites, even the principal fathers over against their younger brethren.
1Chr 25:1 [וַיַּבְדֵּל] [דָּוִיד] [וְשָׂרֵי] [הַצָּבָא] [לַעֲבֹדָה] to/for sons of [אָָף] [וְהֵימָן] [וִידוּתוּן] [הַנְּבִּיאִים] [בְּכִנֹּרוֹת] [בִּנְבָלִים] [וּבִמְצִלְתָּיִם] and there was [מְִָּרָם] [אַנְשֵׁי] [מְלָאכָה] [לַעֲבֹדָתָם] | [KJV:] Moreover David and the captains of the host separated to the service of the sons of Asaph, and of Heman, and of Jeduthun, who should prophesy with harps, with psalteries, and with cymbals: and the number of the workmen according to their service was:
1Chr 25:2 to/for sons of [אָָף] [זַכּוּר] [וְיוֵֹף] [וּנְתַנְיָה] [וַאֲשַׂרְאֵלָה] [בְּנֵי] [אָָף] upon hand [אָָף] [הַנִּבָּא] upon [יְדֵי] [הַמֶּלֶךְ] | [KJV:] Of the sons of Asaph; Zaccur, and Joseph, and Nethaniah, and Asarelah, the sons of Asaph under the hands of Asaph, which prophesied according to the order of the king.
1Chr 25:3 [לִידוּתוּן] [בְּנֵי] [יְדוּתוּן] [גְּדַלְיָהוּ] [וּצְרִי] [וִישַׁעְיָהוּ] [חֲשַׁבְיָהוּ] [וּמַתִּתְיָהוּ] [שִׁשָּׁה] upon [יְדֵי] [אֲבִיהֶם] [יְדוּתוּן] [בַּכִּנּוֹר] [הַנִּבָּא] upon [הֹדוֹת] [וְהַלֵּל] to YHWH | [KJV:] Of Jeduthun: the sons of Jeduthun; Gedaliah, and Zeri, and Jeshaiah, Hashabiah, and Mattithiah, six, under the hands of their father Jeduthun, who prophesied with a harp, to give thanks and to praise the Lord.
1Chr 25:4 [לְהֵימָן] [בְּנֵי] [הֵימָן] [בֻּקִּיָּהוּ] [מַתַּנְיָהוּ] [עֻזִּיאֵל] [שְׁבוּאֵל] [וִירִימוֹת] [חֲנַנְיָה] [חֲנָנִי] [אֱלִיאָתָה] [גִדַּלְתִּי] [וְרֹמַמְתִּי] [עֶזֶר] [יָשְׁבְּקָשָׁה] [מַלּוֹתִי] [הוֹתִיר] [מַחֲזִיאוֹת] | [KJV:] Of Heman: the sons of Heman: Bukkiah, Mattaniah, Uzziel, Shebuel, and Jerimoth, Hananiah, Hanani, Eliathah, Giddalti, and Romamtiezer, Joshbekashah, Mallothi, Hothir, and Mahazioth:
1Chr 25:5 [כָּל] [אֵלֶּה] [בָנִים] [לְהֵימָן] [חֹזֵה] [הַמֶּלֶךְ] [בְּדִבְרֵי] [הָאֱלֹהִים] [לְהָרִים] [קָרֶן] [וַיִּתֵּן] [הָאֱלֹהִים] [לְהֵימָן] [בָּנִים] [אַרְבָּעָה] [עָשָׂר] [וּבָנוֹת] [שָׁלוֹשׁ] | [KJV:] All these were the sons of Heman the king's seer in the words of God, to lift up the horn. And God gave to Heman fourteen sons and three daughters.
1Chr 25:6 [כָּל] [אֵלֶּה] upon [יְדֵי] [אֲבִיהֶם] [בַּשִּׁיר] [בֵּית] YHWH/[the] LORD [בִּמְצִלְתַּיִם] [נְבָלִים] [וְכִנֹּרוֹת] [לַעֲבֹדַת] [בֵּית] [הָאֱלֹהִים] upon [יְדֵי] [הַמֶּלֶךְ] [אָָף] [וִידוּתוּן] [וְהֵימָן] | [KJV:] All these were under the hands of their father for song in the house of the Lord, with cymbals, psalteries, and harps, for the service of the house of God, according to the king's order to Asaph, Jeduthun, and Heman.
1Chr 25:7 and there was [מְִָּרָם] with [אֲחֵיהֶם] [מְלֻמְּדֵי] [שִׁיר] to YHWH [כָּל] [הַמֵּבִין] [מָאתַיִם] [שְׁמוֹנִים] [וּשְׁמוֹנָה] | [KJV:] So the number of them, with their brethren that were instructed in the songs of the Lord, even all that were cunning, was two hundred fourscore and eight.
1Chr 25:8 [וַיִַּּילוּ] [גּוֹרָלוֹת] [מִשְׁמֶרֶת] [לְעֻמַּת] [כַּקָּטֹן] [כַּגָּדוֹל] [מֵבִין] with [תַּלְמִיד] | [KJV:] And they cast lots, ward against ward, as well the small as the great, the teacher as the scholar.
1Chr 25:9 [וַיֵּצֵא] [הַגּוֹרָל] [הָרִאשׁוֹן] [לְאָָף] [לְיוֵֹף] [גְּדַלְיָהוּ] [הַשֵּׁנִי] he [וְאֶחָיו] [וּבָנָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] Now the first lot came forth for Asaph to Joseph: the second to Gedaliah, who with his brethren and sons were twelve:
1Chr 25:10 [הַשְּׁלִשִׁי] [זַכּוּר] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The third to Zaccur, he, his sons, and his brethren, were twelve:
1Chr 25:11 [הָרְבִיעִי] [לַיִּצְרִי] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The fourth to Izri, he, his sons, and his brethren, were twelve:
1Chr 25:12 [הַחֲמִישִׁי] [נְתַנְיָהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The fifth to Nethaniah, he, his sons, and his brethren, were twelve:
1Chr 25:13 [הַשִּׁשִּׁי] [בֻקִּיָּהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The sixth to Bukkiah, he, his sons, and his brethren, were twelve:
1Chr 25:14 [הַשְּׁבִעִי] [יְשַׂרְאֵלָה] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The seventh to Jesharelah, he, his sons, and his brethren, were twelve:
1Chr 25:15 [הַשְּׁמִינִי] [יְשַׁעְיָהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The eighth to Jeshaiah, he, his sons, and his brethren, were twelve:
1Chr 25:16 [הַתְּשִׁיעִי] [מַתַּנְיָהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The ninth to Mattaniah, he, his sons, and his brethren, were twelve:
1Chr 25:17 [הָעֲשִׂירִי] [שִׁמְעִי] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The tenth to Shimei, he, his sons, and his brethren, were twelve:
1Chr 25:18 [עַשְׁתֵּי] [עָשָׂר] [עֲזַרְאֵל] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The eleventh to Azareel, he, his sons, and his brethren, were twelve:
1Chr 25:19 [הַשְּׁנֵים] [עָשָׂר] [לַחֲשַׁבְיָה] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The twelfth to Hashabiah, he, his sons, and his brethren, were twelve:
1Chr 25:20 [לִשְׁלֹשָׁה] [עָשָׂר] [שׁוּבָאֵל] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The thirteenth to Shubael, he, his sons, and his brethren, were twelve:
1Chr 25:21 [לְאַרְבָּעָה] [עָשָׂר] [מַתִּתְיָהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The fourteenth to Mattithiah, he, his sons, and his brethren, were twelve:
1Chr 25:22 [לַחֲמִשָּׁה] [עָשָׂר] [לִירֵמוֹת] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The fifteenth to Jeremoth, he, his sons, and his brethren, were twelve:
1Chr 25:23 [לְשִׁשָּׁה] [עָשָׂר] [לַחֲנַנְיָהוּ] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The sixteenth to Hananiah, he, his sons, and his brethren, were twelve:
1Chr 25:24 [לְשִׁבְעָה] [עָשָׂר] [לְיָשְׁבְּקָשָׁה] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The seventeenth to Joshbekashah, he, his sons, and his brethren, were twelve:
1Chr 25:25 [לִשְׁמוֹנָה] [עָשָׂר] [לַחֲנָנִי] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The eighteenth to Hanani, he, his sons, and his brethren, were twelve:
1Chr 25:26 [לְתִשְׁעָה] [עָשָׂר] [לְמַלּוֹתִי] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The nineteenth to Mallothi, he, his sons, and his brethren, were twelve:
1Chr 25:27 [לְעֶשְׂרִים] [לֶאֱלִיָּתָה] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The twentieth to Eliathah, he, his sons, and his brethren, were twelve:
1Chr 25:28 [לְאֶחָד] [וְעֶשְׂרִים] [לְהוֹתִיר] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The one and twentieth to Hothir, he, his sons, and his brethren, were twelve:
1Chr 25:29 [לִשְׁנַיִם] [וְעֶשְׂרִים] [לְגִדַּלְתִּי] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The two and twentieth to Giddalti, he, his sons, and his brethren, were twelve:
1Chr 25:30 [לִשְׁלֹשָׁה] [וְעֶשְׂרִים] [לְמַחֲזִיאוֹת] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The three and twentieth to Mahazioth, he, his sons, and his brethren, were twelve:
1Chr 25:31 [לְאַרְבָּעָה] [וְעֶשְׂרִים] [לְרוֹמַמְתִּי] [עָזֶר] [בָּנָיו] [וְאֶחָיו] [שְׁנֵים] [עָשָׂר] | [KJV:] The four and twentieth to Romamtiezer, he, his sons, and his brethren, were twelve.
1Chr 26:1 [לְמַחְלְקוֹת] [לְשֹׁעֲרִים] [לַקָּרְחִים] [מְשֶׁלֶמְיָהוּ] [בֶן] [קֹרֵא] from [בְּנֵי] [אָָף] | [KJV:] Concerning the divisions of the porters: Of the Korhites was Meshelemiah the son of Kore, of the sons of Asaph.
1Chr 26:2 [וְלִמְשֶׁלֶמְיָהוּ] [בָּנִים] [זְכַרְיָהוּ] [הַבְּכוֹר] [יְדִיעֲאֵל] [הַשֵּׁנִי] [זְבַדְיָהוּ] [הַשְּׁלִישִׁי] [יַתְנִיאֵל] [הָרְבִיעִי] | [KJV:] And the sons of Meshelemiah were, Zechariah the firstborn, Jediael the second, Zebadiah the third, Jathniel the fourth,
1Chr 26:3 [עֵילָם] [הַחֲמִישִׁי] [יְהוֹחָנָן] [הַשִּׁשִּׁי] [אֶלְיְהוֹעֵינַי] [הַשְּׁבִיעִי] | [KJV:] Elam the fifth, Jehohanan the sixth, Elioenai the seventh.
1Chr 26:4 [וּלְעֹבֵד] [אֱדֹם] [בָּנִים] [שְׁמַעְיָה] [הַבְּכוֹר] [יְהוֹזָבָד] [הַשֵּׁנִי] [יוֹאָח] [הַשְּׁלִשִׁי] [וְשָׂכָר] [הָרְבִיעִי] [וּנְתַנְאֵל] [הַחֲמִישִׁי] | [KJV:] Moreover the sons of Obededom were, Shemaiah the firstborn, Jehozabad the second, Joah the third, and Sacar the fourth, and Nethaneel the fifth.
1Chr 26:5 [עַמִּיאֵל] [הַשִּׁשִּׁי] [יִשָׂשכָר] [הַשְּׁבִיעִי] [ְּעֻלְּתַי] [הַשְּׁמִינִי] [כִּי] [בֵרֲכוֹ] God | [KJV:] Ammiel the sixth, Issachar the seventh, Peulthai the eighth: for God blessed him.
1Chr 26:6 [וְלִשְׁמַעְיָה] [בְנוֹ] [נוֹלַד] [בָּנִים] [הַמִּמְשָׁלִים] to/for house of [אֲבִיהֶם] [כִּי] [גִבּוֹרֵי] [חַיִל] [הֵמָּה] | [KJV:] Also unto Shemaiah his son were sons born, that ruled throughout the house of their father: for they were mighty men of valour.
1Chr 26:7 [בְּנֵי] [שְׁמַעְיָה] [עָתְנִי] [וּרְָאֵל] [וְעוֹבֵד] [אֶלְזָבָד] [אֶחָיו] [בְּנֵי] [חָיִל] [אֱלִיהוּ] [וְּמַכְיָהוּ] | [KJV:] The sons of Shemaiah; Othni, and Rephael, and Obed, Elzabad, whose brethren were strong men, Elihu, and Semachiah.
1Chr 26:8 [כָּל] [אֵלֶּה] [מִבְּנֵי] [עֹבֵד] [אֱדֹם] [הֵמָּה] [וּבְנֵיהֶם] [וַאֲחֵיהֶם] man [חַיִל] [בַּכֹּחַ] [לַעֲבֹדָה] [שִׁשִּׁים] [וּשְׁנַיִם] [לְעֹבֵד] [אֱדֹם] | [KJV:] All these of the sons of Obededom: they and their sons and their brethren, able men for strength for the service, were threescore and two of Obededom.
1Chr 26:9 [וְלִמְשֶׁלֶמְיָהוּ] [בָּנִים] [וְאַחִים] [בְּנֵי] [חָיִל] [שְׁמוֹנָה] [עָשָׂר] | [KJV:] And Meshelemiah had sons and brethren, strong men, eighteen.
1Chr 26:10 [וּלְחָֹה] from [בְּנֵי] [מְרָרִי] [בָּנִים] [שִׁמְרִי] [הָרֹאשׁ] [כִּי] not [he] was [בְכוֹר] [וַיְשִׂימֵהוּ] [אָבִיהוּ] [לְרֹאשׁ] | [KJV:] Also Hosah, of the children of Merari, had sons; Simri the chief, (for though he was not the firstborn, yet his father made him the chief;)
1Chr 26:11 [חִלְקִיָּהוּ] [הַשֵּׁנִי] [טְבַלְיָהוּ] [הַשְּׁלִשִׁי] [זְכַרְיָהוּ] [הָרְבִעִי] [כָּל] [בָּנִים] [וְאַחִים] [לְחָֹה] [שְׁלֹשָׁה] [עָשָׂר] | [KJV:] Hilkiah the second, Tebaliah the third, Zechariah the fourth: all the sons and brethren of Hosah were thirteen.
1Chr 26:12 [לְאֵלֶּה] [מַחְלְקוֹת] [הַשֹּׁעֲרִים] [לְרָאשֵׁי] [הַגְּבָרִים] [מִשְׁמָרוֹת] [לְעֻמַּת] [אֲחֵיהֶם] [לְשָׁרֵת] [בְּבֵית] YHWH/[the] LORD | [KJV:] Among these were the divisions of the porters, even among the chief men, having wards one against another, to minister in the house of the Lord.
1Chr 26:13 [וַיִַּּילוּ] [גוֹרָלוֹת] [כַּקָּטֹן] [כַּגָּדוֹל] to/for house of their fathers [לְשַׁעַר] [וָשָׁעַר]
1Chr 26:14 [וַיִֹּּל] [הַגּוֹרָל] [מִזְרָחָה] [לְשֶׁלֶמְיָהוּ] [וּזְכַרְיָהוּ] [בְנוֹ] [יוֹעֵץ] [בְּשֶׂכֶל] [הִִּילוּ] [גּוֹרָלוֹת] [וַיֵּצֵא] [גוֹרָלוֹ] [צָוֹנָה] | [KJV:] And the lot eastward fell to Shelemiah. Then for Zechariah his son, a wise counsellor, they cast lots; and his lot came out northward.
1Chr 26:15 [לְעֹבֵד] [אֱדֹם] [נֶגְבָּה] [וּלְבָנָיו] [בֵּית] [הָאֲִֻּים] | [KJV:] To Obededom southward; and to his sons the house of Asuppim.
1Chr 26:16 [לְשִֻּׁים] [וּלְחָֹה] [לַמַּעֲרָב] with [שַׁעַר] [שַׁלֶּכֶת] [בַּמְִלָּה] [הָעוֹלָה] [מִשְׁמָר] [לְעֻמַּת] [מִשְׁמָר] | [KJV:] To Shuppim and Hosah the lot came forth westward, with the gate Shallecheth, by the causeway of the going up, ward against ward.
1Chr 26:17 [לַמִּזְרָח] [הַלְוִיִּם] [שִׁשָּׁה] [לַצָּוֹנָה] [לַיּוֹם] [אַרְבָּעָה] [לַנֶּגְבָּה] [לַיּוֹם] [אַרְבָּעָה] [וְלָאֲִֻּים] [שְׁנַיִם] [שְׁנָיִם] | [KJV:] Eastward were six Levites, northward four a day, southward four a day, and toward Asuppim two and two.
1Chr 26:18 [לַַּרְבָּר] [לַמַּעֲרָב] [אַרְבָּעָה] [לַמְִלָּה] [שְׁנַיִם] [לַַּרְבָּר] | [KJV:] At Parbar westward, four at the causeway, and two at Parbar.
1Chr 26:19 [אֵלֶּה] [מַחְלְקוֹת] [הַשֹּׁעֲרִים] to/for sons of [הַקָּרְחִי] [וְלִבְנֵי] [מְרָרִי] | [KJV:] These are the divisions of the porters among the sons of Kore, and among the sons of Merari.
1Chr 26:20 [וְהַלְוִיִּם] [אֲחִיָּה] upon [אוֹצְרוֹת] [בֵּית] [הָאֱלֹהִים] [וּלְאֹצְרוֹת] [הַקֳּדָשִׁים] | [KJV:] And of the Levites, Ahijah was over the treasures of the house of God, and over the treasures of the dedicated things.
1Chr 26:21 [בְּנֵי] [לַעְדָּן] [בְּנֵי] [הַגֵּרְשֻׁנִּי] [לְלַעְדָּן] [רָאשֵׁי] [הָאָבוֹת] [לְלַעְדָּן] [הַגֵּרְשֻׁנִּי] [יְחִיאֵלִי] | [KJV:] As concerning the sons of Laadan; the sons of the Gershonite Laadan, chief fathers, even of Laadan the Gershonite, were Jehieli.
1Chr 26:22 [בְּנֵי] [יְחִיאֵלִי] [זֵתָם] [וְיוֹאֵל] his brother upon [אֹצְרוֹת] [בֵּית] YHWH/[the] LORD
1Chr 26:23 [לַעַמְרָמִי] [לַיִּצְהָרִי] [לַחֶבְרוֹנִי] [לָעָזִּיאֵלִי] | [KJV:] Of the Amramites, and the Izharites, the Hebronites, and the Uzzielites:
1Chr 26:24 [וּשְׁבֻאֵל] [בֶּן] [גֵּרְשׁוֹם] [בֶּן] [מֹשֶׁה] [נָגִיד] upon [הָאֹצָרוֹת] | [KJV:] And Shebuel the son of Gershom, the son of Moses, was ruler of the treasures.
1Chr 26:25 [וְאֶחָיו] [לֶאֱלִיעֶזֶר] [רְחַבְיָהוּ] [בְנוֹ] [וִישַׁעְיָהוּ] [בְנוֹ] [וְיֹרָם] [בְּנוֹ] [וְזִכְרִי] [בְנוֹ] [וּשְׁלֹמוֹת] [בְּנוֹ] | [KJV:] And his brethren by Eliezer; Rehabiah his son, and Jeshaiah his son, and Joram his son, and Zichri his son, and Shelomith his son.
1Chr 26:26 he [שְׁלֹמוֹת] [וְאֶחָיו] upon [כָּל] [אֹצְרוֹת] [הַקֳּדָשִׁים] [אֲשֶׁר] [הִקְדִּישׁ] [דָּוִיד] [הַמֶּלֶךְ] [וְרָאשֵׁי] [הָאָבוֹת] [לְשָׂרֵי] [הָאֲלִָים] [וְהַמֵּאוֹת] [וְשָׂרֵי] [הַצָּבָא] | [KJV:] Which Shelomith and his brethren were over all the treasures of the dedicated things, which David the king, and the chief fathers, the captains over thousands and hundreds, and the captains of the host, had dedicated.
1Chr 26:27 from [הַמִּלְחָמוֹת] [וּמִן] [הַשָּׁלָל] [הִקְדִּישׁוּ] [לְחַזֵּק] to/for house of YHWH/[the] LORD
1Chr 26:28 and all [הַהִקְדִּישׁ] [שְׁמוּאֵל] [הָרֹאֶה] [וְשָׁאוּל] [בֶּן] [קִישׁ] [וְאַבְנֵר] [בֶּן] [נֵר] [וְיוֹאָב] [בֶּן] [צְרוּיָה] all [הַמַּקְדִּישׁ] upon hand [שְׁלֹמִית] [וְאֶחָיו] | [KJV:] And all that Samuel the seer, and Saul the son of Kish, and Abner the son of Ner, and Joab the son of Zeruiah, had dedicated; and whosoever had dedicated any thing, it was under the hand of Shelomith, and of his brethren.
1Chr 26:29 [לַיִּצְהָרִי] [כְּנַנְיָהוּ] [וּבָנָיו] [לַמְּלָאכָה] [הַחִיצוֹנָה] upon [יִשְׂרָאֵל] [לְשֹׁטְרִים] [וּלְשְֹׁטִים] | [KJV:] Of the Izharites, Chenaniah and his sons were for the outward business over Israel, for officers and judges.
1Chr 26:30 [לַחֶבְרוֹנִי] [חֲשַׁבְיָהוּ] [וְאֶחָיו] [בְּנֵי] [חַיִל] thousand [וּשְׁבַע] hundreds upon [ְּקֻדַּת] [יִשְׂרָאֵל] [מֵעֵבֶר] [לַיַּרְדֵּן] [מַעְרָבָה] [לְכֹל] [מְלֶאכֶת] YHWH/[the] LORD [וְלַעֲבֹדַת] [הַמֶּלֶךְ] | [KJV:] And of the Hebronites, Hashabiah and his brethren, men of valour, a thousand and seven hundred, were officers among them of Israel on this side Jordan westward in all the business of the Lord, and in the service of the king.
1Chr 26:31 [לַחֶבְרוֹנִי] [יְרִיָּה] [הָרֹאשׁ] [לַחֶבְרוֹנִי] [לְתֹלְדֹתָיו] [לְאָבוֹת] [בִּשְׁנַת] [הָאַרְבָּעִים] [לְמַלְכוּת] [דָּוִיד] [נִדְרָשׁוּ] [וַיִּמָּצֵא] [בָהֶם] [גִּבּוֹרֵי] [חַיִל] [בְּיַעְזֵיר] [גִּלְעָד] | [KJV:] Among the Hebronites was Jerijah the chief, even among the Hebronites, according to the generations of his fathers. In the fortieth year of the reign of David they were sought for, and there were found among them mighty men of valour at Jazer of Gilead.
1Chr 26:32 [וְאֶחָיו] [בְּנֵי] [חַיִל] [אַלְַּיִם] [וּשְׁבַע] hundreds [רָאשֵׁי] [הָאָבוֹת] [וַיְַּקִידֵם] [דָּוִיד] [הַמֶּלֶךְ] upon [הָראוּבֵנִי] [וְהַגָּדִי] [וַחֲצִי] [שֵׁבֶט] [הַמְנַשִּׁי] to all [דְּבַר] [הָאֱלֹהִים] [וּדְבַר] [הַמֶּלֶךְ] | [KJV:] And his brethren, men of valour, were two thousand and seven hundred chief fathers, whom king David made rulers over the Reubenites, the Gadites, and the half tribe of Manasseh, for every matter pertaining to God, and affairs of the king.
1Chr 27:1 [וּבְנֵי] [יִשְׂרָאֵל] [לְמְִָּרָם] [רָאשֵׁי] [הָאָבוֹת] [וְשָׂרֵי] [הָאֲלִָים] [וְהַמֵּאוֹת] [וְשֹׁטְרֵיהֶם] [הַמְשָׁרְתִים] [with] [הַמֶּלֶךְ] [לְכֹל] [דְּבַר] [הַמַּחְלְקוֹת] [הַבָּאָה] [וְהַיֹּצֵאת] month [בְּחֹדֶשׁ] [לְכֹל] [חָדְשֵׁי] [הַשָּׁנָה] [הַמַּחֲלֹקֶת] [הָאַחַת] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] Now the children of Israel after their number, to wit, the chief fathers and captains of thousands and hundreds, and their officers that served the king in any matter of the courses, which came in and went out month by month throughout all the months of the year, of every course were twenty and four thousand.
1Chr 27:2 upon [הַמַּחֲלֹקֶת] [הָרִאשׁוֹנָה] [לַחֹדֶשׁ] [הָרִאשׁוֹן] [יָשָׁבְעָם] [בֶּן] [זַבְדִּיאֵל] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] Over the first course for the first month was Jashobeam the son of Zabdiel: and in his course were twenty and four thousand.
1Chr 27:3 from [בְּנֵי] [ֶרֶץ] [הָרֹאשׁ] to all [שָׂרֵי] [הַצְּבָאוֹת] [לַחֹדֶשׁ] [הָרִאשׁוֹן] | [KJV:] Of the children of Perez was the chief of all the captains of the host for the first month.
1Chr 27:4 and upon [מַחֲלֹקֶת] [הַחֹדֶשׁ] [הַשֵּׁנִי] [דּוֹדַי] [הָאֲחוֹחִי] [וּמַחֲלֻקְתּוֹ] [וּמִקְלוֹת] [הַנָּגִיד] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] And over the course of the second month was Dodai an Ahohite, and of his course was Mikloth also the ruler: in his course likewise were twenty and four thousand.
1Chr 27:5 [שַׂר] [הַצָּבָא] [הַשְּׁלִישִׁי] [לַחֹדֶשׁ] [הַשְּׁלִישִׁי] [בְּנָיָהוּ] [בֶן] [יְהוֹיָדָע] [הַכֹּהֵן] head and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The third captain of the host for the third month was Benaiah the son of Jehoiada, a chief priest: and in his course were twenty and four thousand.
1Chr 27:6 he [בְנָיָהוּ] [גִּבּוֹר] [הַשְּׁלֹשִׁים] and upon [הַשְּׁלֹשִׁים] [וּמַחֲלֻקְתּוֹ] [עַמִּיזָבָד] [בְּנוֹ] | [KJV:] This is that Benaiah, who was mighty among the thirty, and above the thirty: and in his course was Ammizabad his son.
1Chr 27:7 [הָרְבִיעִי] [לַחֹדֶשׁ] [הָרְבִיעִי] [עֲשָׂה] to/toward [God] [אֲחִי] [יוֹאָב] [וּזְבַדְיָה] [בְנוֹ] [אַחֲרָיו] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The fourth captain for the fourth month was Asahel the brother of Joab, and Zebadiah his son after him: and in his course were twenty and four thousand.
1Chr 27:8 [הַחַמִישִׁי] [לַחֹדֶשׁ] [הַחֲמִישִׁי] [הַשַּׂר] [שַׁמְהוּת] [הַיִּזְרָח] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The fifth captain for the fifth month was Shamhuth the Izrahite: and in his course were twenty and four thousand.
1Chr 27:9 [הַשִּׁשִּׁי] [לַחֹדֶשׁ] [הַשִּׁשִּׁי] [עִירָא] [בֶן] [עִקֵּשׁ] [הַתְּקוֹעִי] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The sixth captain for the sixth month was Ira the son of Ikkesh the Tekoite: and in his course were twenty and four thousand.
1Chr 27:10 [הַשְּׁבִיעִי] [לַחֹדֶשׁ] [הַשְּׁבִיעִי] [חֶלֶץ] [הְַּלוֹנִי] from [בְּנֵי] [אְֶרָיִם] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The seventh captain for the seventh month was Helez the Pelonite, of the children of Ephraim: and in his course were twenty and four thousand.
1Chr 27:11 [הַשְּׁמִינִי] [לַחֹדֶשׁ] [הַשְּׁמִינִי] [ִבְּכַי] [הַחֻשָׁתִי] [לַזַּרְחִי] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The eighth captain for the eighth month was Sibbecai the Hushathite, of the Zarhites: and in his course were twenty and four thousand.
1Chr 27:12 [הַתְּשִׁיעִי] [לַחֹדֶשׁ] [הַתְּשִׁיעִי] [אֲבִיעֶזֶר] [הָעַנְּתֹתִי] [לַבֶּנְיְמִינִי] and upon [מַחֲלֻקְתּוֹ] [עֶשְׂרִים] [וְאַרְבָּעָה] [אָלֶף] | [KJV:] The ninth captain for the ninth month was Abiezer the Anetothite, of the Benjamites: and in his course were twenty and four thousand.
